HMDB,GENE,direction,Source
HMDB0004666,PLPP1,producing,Recon
HMDB0004666,PLPP3,producing,Recon
HMDB0001201,ADSS2,producing,Recon
HMDB0001201,ADSS1,producing,Recon
HMDB0059653,ADSS2,producing,Recon
HMDB0059653,ADSS1,producing,Recon
HMDB0000045,BPNT1,producing,Recon
HMDB0000148,CAD,producing,Recon
HMDB0001096,CAD,producing,Recon
HMDB0001163,GMPPA,producing,Recon
HMDB0001163,GMPPB,producing,Recon
HMDB0000012,NT5C,producing,Recon
HMDB0000012,NT5C3A,producing,Recon
HMDB0000187,PSPHP1,producing,Recon
HMDB0000187,PSPH,producing,Recon
HMDB0000167,THNSL1,producing,Recon
HMDB0000296,NT5C3A,producing,Recon
HMDB0000089,NT5C,producing,Recon
HMDB0000089,NT5E,producing,Recon
HMDB0000089,NT5C2,producing,Recon
HMDB0000089,NT5C1A,producing,Recon
HMDB0000089,NT5C3A,producing,Recon
HMDB0000089,NT5C1B,producing,Recon
HMDB0000273,NT5C,producing,Recon
HMDB0000273,NT5E,producing,Recon
HMDB0000273,NT5C2,producing,Recon
HMDB0000273,NT5C1A,producing,Recon
HMDB0000273,NT5C3A,producing,Recon
HMDB0000273,NT5C1B,producing,Recon
HMDB0000101,NT5C,producing,Recon
HMDB0000101,NT5E,producing,Recon
HMDB0000101,NT5C2,producing,Recon
HMDB0000101,NT5C1A,producing,Recon
HMDB0000101,NT5C3A,producing,Recon
HMDB0000101,NT5C1B,producing,Recon
HMDB0000050,NT5C,producing,Recon
HMDB0000050,NT5C2,producing,Recon
HMDB0000050,NT5C1A,producing,Recon
HMDB0000050,NT5C3A,producing,Recon
HMDB0000050,NT5C1B,producing,Recon
HMDB0000085,NT5C,producing,Recon
HMDB0000085,NT5E,producing,Recon
HMDB0000085,NT5C2,producing,Recon
HMDB0000085,NT5C1A,producing,Recon
HMDB0000085,NT5C3A,producing,Recon
HMDB0000085,NT5C1B,producing,Recon
HMDB0000133,NT5E,producing,Recon
HMDB0000133,NT5C2,producing,Recon
HMDB0000133,NT5C1A,producing,Recon
HMDB0000133,NT5C3A,producing,Recon
HMDB0000133,NT5C1B,producing,Recon
HMDB0000299,NT5C,producing,Recon
HMDB0000299,NT5E,producing,Recon
HMDB0000299,NT5C2,producing,Recon
HMDB0000299,NT5C1A,producing,Recon
HMDB0000299,NT5C3A,producing,Recon
HMDB0000299,NT5C1B,producing,Recon
HMDB0000195,NT5E,producing,Recon
HMDB0000195,NT5C2,producing,Recon
HMDB0000195,NT5C1A,producing,Recon
HMDB0000195,NT5C3A,producing,Recon
HMDB0000195,NT5C1B,producing,Recon
HMDB0000211,MTMR2,producing,Recon
HMDB0000211,IMPA1,producing,Recon
HMDB0000211,IMPA2,producing,Recon
HMDB0000211,MTMR1,producing,Recon
HMDB0006809,NT5C,producing,Recon
HMDB0006809,NT5E,producing,Recon
HMDB0006809,NT5C2,producing,Recon
HMDB0006809,NT5C1A,producing,Recon
HMDB0006809,NT5C3A,producing,Recon
HMDB0006809,NT5C1B,producing,Recon
HMDB0000014,NT5C,producing,Recon
HMDB0000014,NT5E,producing,Recon
HMDB0000014,NT5C1A,producing,Recon
HMDB0000014,NT5C3A,producing,Recon
HMDB0000014,NT5C1B,producing,Recon
HMDB0000014,GUCA1A,producing,Recon
HMDB0000115,PGP,producing,Recon
HMDB0000252,PLPP2,producing,Recon
HMDB0000252,PLPP1,producing,Recon
HMDB0000252,PLPP3,producing,Recon
HMDB0000252,LPIN2,producing,Recon
HMDB0000252,LPIN3,producing,Recon
HMDB0000252,LPIN1,producing,Recon
HMDB0000902,ACP3,producing,Recon
HMDB0000902,ACP6,producing,Recon
HMDB0000902,ACP5,producing,Recon
HMDB0000902,ACP1,producing,Recon
HMDB0000902,ACP4,producing,Recon
HMDB0000902,PXYLP1,producing,Recon
HMDB0000902,ACP7,producing,Recon
HMDB0012134,ENOPH1,producing,Recon
HMDB0001498,MINPP1,producing,Recon
HMDB0001206,EHHADH,producing,Recon
HMDB0001338,ACAA1,producing,Recon
HMDB0001338,ACOX1,producing,Recon
HMDB0001338,EHHADH,producing,Recon
HMDB0001338,HSD17B4,producing,Recon
HMDB0001114,ACAA1,producing,Recon
HMDB0001114,ACOX1,producing,Recon
HMDB0001114,EHHADH,producing,Recon
HMDB0001114,HSD17B4,producing,Recon
HMDB0006519,ACAA1,producing,Recon
HMDB0006519,ACOX1,producing,Recon
HMDB0006519,EHHADH,producing,Recon
HMDB0006519,HSD17B4,producing,Recon
HMDB0006523,ACAA1,producing,Recon
HMDB0006523,ACOX1,producing,Recon
HMDB0006523,EHHADH,producing,Recon
HMDB0006523,HSD17B4,producing,Recon
HMDB0060311,ACAA1,producing,Recon
HMDB0060311,ACOX1,producing,Recon
HMDB0060311,EHHADH,producing,Recon
HMDB0060311,HSD17B4,producing,Recon
HMDB0006267,ACAA1,producing,Recon
HMDB0006267,ACOX1,producing,Recon
HMDB0006267,EHHADH,producing,Recon
HMDB0006267,HSD17B4,producing,Recon
HMDB0006513,ACAA1,producing,Recon
HMDB0006513,ACOX1,producing,Recon
HMDB0006513,EHHADH,producing,Recon
HMDB0006513,HSD17B4,producing,Recon
HMDB0060239,ACAA1,producing,Recon
HMDB0060239,ACOX1,producing,Recon
HMDB0060239,EHHADH,producing,Recon
HMDB0060239,HSD17B4,producing,Recon
HMDB0002329,HAO1,producing,Recon
HMDB0002329,HAO2,producing,Recon
HMDB0000220,ACOT2,producing,Recon
HMDB0000220,ACOT8,producing,Recon
HMDB0000220,ACOT4,producing,Recon
HMDB0000795,ACOT2,producing,Recon
HMDB0000801,ACOT2,producing,Recon
HMDB0000062,CPT1A,producing,Recon
HMDB0000062,CPT2,producing,Recon
HMDB0001175,CPT1A,producing,Recon
HMDB0001175,CPT2,producing,Recon
HMDB0000827,ACOT8,producing,Recon
HMDB0000827,ACOT4,producing,Recon
HMDB0002212,ACOT8,producing,Recon
HMDB0002212,ACOT4,producing,Recon
HMDB0000944,ACOT8,producing,Recon
HMDB0000944,ACOT4,producing,Recon
HMDB0002003,ACOT8,producing,Recon
HMDB0002003,ACOT4,producing,Recon
HMDB0000619,ACOT4,producing,Recon
HMDB0000518,ACOT8,producing,Recon
HMDB0000518,ACOT4,producing,Recon
HMDB0000237,ACOT8,producing,Recon
HMDB0000237,ACOT4,producing,Recon
HMDB0002057,EHHADH,producing,Recon
HMDB0002057,HSD17B4,producing,Recon
HMDB0013032,ACOT8,producing,Recon
HMDB0013032,ACOT4,producing,Recon
HMDB0012607,BAAT,producing,Recon
HMDB0012607,ACOT8,producing,Recon
HMDB0012607,ACOT4,producing,Recon
HMDB0012575,BAAT,producing,Recon
HMDB0012575,ACOT8,producing,Recon
HMDB0012575,ACOT4,producing,Recon
HMDB0001070,ACAA1,producing,Recon
HMDB0001070,EHHADH,producing,Recon
HMDB0001070,HSD17B4,producing,Recon
HMDB0001070,ACOX1,producing,Recon
HMDB0006404,ACAA1,producing,Recon
HMDB0006404,EHHADH,producing,Recon
HMDB0006404,HSD17B4,producing,Recon
HMDB0006404,ACOX1,producing,Recon
HMDB0304118,ACAA1,producing,Recon
HMDB0304118,ACOX1,producing,Recon
HMDB0304118,EHHADH,producing,Recon
HMDB0304118,HSD17B4,producing,Recon
HMDB0003952,ACAA1,producing,Recon
HMDB0003952,ACOX1,producing,Recon
HMDB0003952,EHHADH,producing,Recon
HMDB0003952,HSD17B4,producing,Recon
HMDB0003571,ACAA1,producing,Recon
HMDB0003571,ACOX1,producing,Recon
HMDB0003571,EHHADH,producing,Recon
HMDB0003571,HSD17B4,producing,Recon
HMDB0001275,ACAA1,producing,Recon
HMDB0001275,EHHADH,producing,Recon
HMDB0001275,HSD17B4,producing,Recon
HMDB0001275,ACOX3,producing,Recon
HMDB0002288,ACAA1,producing,Recon
HMDB0002288,EHHADH,producing,Recon
HMDB0002288,HSD17B4,producing,Recon
HMDB0001521,ACAA1,producing,Recon
HMDB0001521,ACOX1,producing,Recon
HMDB0001521,EHHADH,producing,Recon
HMDB0001521,HSD17B4,producing,Recon
HMDB0001322,ACAA1,producing,Recon
HMDB0001322,ACOX1,producing,Recon
HMDB0001322,EHHADH,producing,Recon
HMDB0001322,HSD17B4,producing,Recon
HMDB0004258,ACAA1,producing,Recon
HMDB0004258,ACOX1,producing,Recon
HMDB0004258,EHHADH,producing,Recon
HMDB0004258,HSD17B4,producing,Recon
HMDB0001088,ACAA1,producing,Recon
HMDB0001088,EHHADH,producing,Recon
HMDB0001088,HSD17B4,producing,Recon
HMDB0001088,ACOX1,producing,Recon
HMDB0001022,ACAA1,producing,Recon
HMDB0001022,ACOX1,producing,Recon
HMDB0001022,EHHADH,producing,Recon
HMDB0001022,HSD17B4,producing,Recon
HMDB0006522,ACAA1,producing,Recon
HMDB0006522,ACOX1,producing,Recon
HMDB0006522,EHHADH,producing,Recon
HMDB0006522,HSD17B4,producing,Recon
HMDB0002845,ACAA1,producing,Recon
HMDB0002845,ACOX1,producing,Recon
HMDB0002845,EHHADH,producing,Recon
HMDB0002845,HSD17B4,producing,Recon
HMDB0004047,ACAA1,producing,Recon
HMDB0004047,ACOX1,producing,Recon
HMDB0004047,EHHADH,producing,Recon
HMDB0004047,HSD17B4,producing,Recon
HMDB0002145,ACAA1,producing,Recon
HMDB0002145,EHHADH,producing,Recon
HMDB0002145,HSD17B4,producing,Recon
HMDB0000254,ACOT8,producing,Recon
HMDB0000254,ACOT4,producing,Recon
HMDB0000220,GNPAT,producing,Recon
HMDB0006896,HSD17B4,producing,Recon
HMDB0060238,EHHADH,producing,Recon
HMDB0060238,HSD17B4,producing,Recon
HMDB0060215,EHHADH,producing,Recon
HMDB0060215,HSD17B4,producing,Recon
HMDB0060190,EHHADH,producing,Recon
HMDB0060190,HSD17B4,producing,Recon
HMDB0006498,EHHADH,producing,Recon
HMDB0006498,HSD17B4,producing,Recon
HMDB0003941,HSD17B4,producing,Recon
HMDB0003943,HSD17B4,producing,Recon
HMDB0000042,ACOT8,producing,Recon
HMDB0001487,ALDH3A2,producing,Recon
HMDB0001487,HACL1,producing,Recon
HMDB0003419,ALDH3A2,producing,Recon
HMDB0003419,HACL1,producing,Recon
HMDB0000795,ALDH3A2,producing,Recon
HMDB0000795,HACL1,producing,Recon
HMDB0000902,EHHADH,producing,Recon
HMDB0000902,HSD17B4,producing,Recon
HMDB0303997,EHHADH,producing,Recon
HMDB0303997,HSD17B4,producing,Recon
HMDB0000902,DECR2,producing,Recon
HMDB0000902,DECR1,producing,Recon
HMDB0002137,DECR2,producing,Recon
HMDB0003550,CUBN,producing,Recon
HMDB0003550,GC,producing,Recon
HMDB0003550,LRP2,producing,Recon
HMDB0003609,TPO,producing,Recon
HMDB0000265,TPO,producing,Recon
HMDB0000248,TPO,producing,Recon
HMDB0000243,GPT,producing,Recon
HMDB0000243,GPT2,producing,Recon
HMDB0000148,GPT,producing,Recon
HMDB0000148,GPT2,producing,Recon
HMDB0000243,CYB5D1,producing,Recon
HMDB0000243,ME1,producing,Recon
HMDB0000221,ME1,producing,Recon
HMDB0001273,PKLR,producing,Recon
HMDB0000082,PKLR,producing,Recon
HMDB0000285,PKLR,producing,Recon
HMDB0001532,PKLR,producing,Recon
HMDB0001440,PKLR,producing,Recon
HMDB0000243,TST,producing,Recon
HMDB0000208,SLC16A1,producing,Recon
HMDB0000042,SLC16A1,producing,Recon
HMDB0000142,SLC16A1,producing,Recon
HMDB0000237,SLC16A1,producing,Recon
HMDB0001852,SLC16A1,producing,Recon
HMDB0000011,SLC16A1,producing,Recon
HMDB0001342,PKM,producing,Recon
HMDB0000243,SLC5A8,producing,Recon
HMDB0001336,ALDH3A1,producing,Recon
HMDB0001336,ALDH3B2,producing,Recon
HMDB0001336,ALDH3B1,producing,Recon
HMDB0000020,ALDH3A1,producing,Recon
HMDB0000020,ALDH3B2,producing,Recon
HMDB0000020,ALDH1A3,producing,Recon
HMDB0000020,ALDH3B1,producing,Recon
HMDB0000221,ALDH1A2,producing,Recon
HMDB0000042,ALDH3A1,producing,Recon
HMDB0000042,ALDH3B2,producing,Recon
HMDB0000042,ALDH3B1,producing,Recon
HMDB0000042,ALDH1B1,producing,Recon
HMDB0000042,ALDH1A2,producing,Recon
HMDB0000042,ALDH9A1,producing,Recon
HMDB0000042,ALDH3A2,producing,Recon
HMDB0000208,IDH1,producing,Recon
HMDB0000221,GMPR2,producing,Recon
HMDB0000221,GMPR,producing,Recon
HMDB0001397,GMPR2,producing,Recon
HMDB0001397,GMPR,producing,Recon
HMDB0000043,ALDH7A1,producing,Recon
HMDB0000221,CYP2E1,producing,Recon
HMDB0000221,MTHFR,producing,Recon
HMDB0001354,MTHFR,producing,Recon
HMDB0000221,PGD,producing,Recon
HMDB0000618,PGD,producing,Recon
HMDB0000056,ALDH1B1,producing,Recon
HMDB0000056,ALDH2,producing,Recon
HMDB0000056,ALDH7A1,producing,Recon
HMDB0000056,ALDH9A1,producing,Recon
HMDB0000056,ALDH3A2,producing,Recon
HMDB0000221,DIO3,producing,Recon
HMDB0000221,DIO2,producing,Recon
HMDB0000221,DIO1,producing,Recon
HMDB0000265,DIO3,producing,Recon
HMDB0000265,DIO2,producing,Recon
HMDB0000265,DIO1,producing,Recon
HMDB0060074,DIO2,producing,Recon
HMDB0060074,DIO1,producing,Recon
HMDB0000248,DIO2,producing,Recon
HMDB0000248,DIO1,producing,Recon
HMDB0000221,POR,producing,Recon
HMDB0000221,HSD17B7,producing,Recon
HMDB0001217,HSD17B7,producing,Recon
HMDB0000217,SULT1A3,producing,Recon
HMDB0002757,SULT1A3,producing,Recon
HMDB0000217,KDSR,producing,Recon
HMDB0000269,KDSR,producing,Recon
HMDB0060661,CYP2E1,producing,Recon
HMDB0000217,AKR1C1,producing,Recon
HMDB0003069,AKR1C1,producing,Recon
HMDB0000217,AKR1D1,producing,Recon
HMDB0006892,AKR1D1,producing,Recon
HMDB0000217,AKR7A2,producing,Recon
HMDB0000217,AKR1B1,producing,Recon
HMDB0006961,AKR1A1,producing,Recon
HMDB0006961,AKR7A2,producing,Recon
HMDB0006961,AKR1B1,producing,Recon
HMDB0001851,AKR1A1,producing,Recon
HMDB0001851,AKR7A2,producing,Recon
HMDB0001851,AKR1B1,producing,Recon
HMDB0000217,BLVRB,producing,Recon
HMDB0000217,BLVRA,producing,Recon
HMDB0000054,BLVRB,producing,Recon
HMDB0000054,BLVRA,producing,Recon
HMDB0001442,CBR1,producing,Recon
HMDB0001139,CBR1,producing,Recon
HMDB0000217,GLRX,producing,Recon
HMDB0000217,GLRX2,producing,Recon
HMDB0000044,GLRX,producing,Recon
HMDB0000044,GLRX2,producing,Recon
HMDB0000990,CYP2E1,producing,Recon
HMDB0000107,AKR1A1,producing,Recon
HMDB0000107,AKR1B1,producing,Recon
HMDB0000217,GFUS,producing,Recon
HMDB0001095,GFUS,producing,Recon
HMDB0000217,GRHPR,producing,Recon
HMDB0000115,GRHPR,producing,Recon
HMDB0000139,GRHPR,producing,Recon
HMDB0000217,HSD17B1,producing,Recon
HMDB0000217,HSD17B8,producing,Recon
HMDB0000151,HSD17B1,producing,Recon
HMDB0000151,HSD17B8,producing,Recon
HMDB0001875,CYP2C18,producing,Recon
HMDB0001881,AKR1A1,producing,Recon
HMDB0001881,AKR7A2,producing,Recon
HMDB0001881,AKR1B1,producing,Recon
HMDB0000247,AKR1A1,producing,Recon
HMDB0000247,AKR7A2,producing,Recon
HMDB0000247,AKR1B1,producing,Recon
HMDB0000217,TXNRD1,producing,Recon
HMDB0059661,TXNRD1,producing,Recon
HMDB0000217,DCXR,producing,Recon
HMDB0002917,DCXR,producing,Recon
HMDB0000217,SPR,producing,Recon
HMDB0257929,SPR,producing,Recon
HMDB0002065,SPR,producing,Recon
HMDB0000217,FASN,producing,Recon
HMDB0000217,RPL14,producing,Recon
HMDB0004258,RPL14,producing,Recon
HMDB0000217,TM7SF2,producing,Recon
HMDB0006840,TM7SF2,producing,Recon
HMDB0012549,CBR1,producing,Recon
HMDB0012549,CBR3,producing,Recon
HMDB0012633,CBR1,producing,Recon
HMDB0012633,CBR3,producing,Recon
HMDB0000217,HSD17B10,producing,Recon
HMDB0002137,HSD17B10,producing,Recon
HMDB0000217,MTHFR,producing,Recon
HMDB0001396,MTHFR,producing,Recon
HMDB0000217,PYCR2,producing,Recon
HMDB0000217,PYCR3,producing,Recon
HMDB0000162,PYCR2,producing,Recon
HMDB0000162,PYCR3,producing,Recon
HMDB0000217,QDPR,producing,Recon
HMDB0257929,QDPR,producing,Recon
HMDB0000217,NQO1,producing,Recon
HMDB0000217,GPD1,producing,Recon
HMDB0000126,GPD1,producing,Recon
HMDB0000217,GNPAT,producing,Recon
HMDB0000217,HPGD,producing,Recon
HMDB0005088,CBR1,producing,Recon
HMDB0005088,CBR3,producing,Recon
HMDB0005088,DHRS4,producing,Recon
HMDB0000217,AKR1C3,producing,Recon
HMDB0001139,AKR1C3,producing,Recon
HMDB0013045,HPGD,producing,Recon
HMDB0000217,HSD17B7,producing,Recon
HMDB0006271,HSD17B7,producing,Recon
HMDB0000217,SC5D,producing,Recon
HMDB0003896,SC5D,producing,Recon
HMDB0000217,DHCR24,producing,Recon
HMDB0000067,DHCR24,producing,Recon
HMDB0000217,LBR,producing,Recon
HMDB0006840,LBR,producing,Recon
HMDB0006841,HSD17B7,producing,Recon
HMDB0000032,SC5D,producing,Recon
HMDB0000217,DHCR7,producing,Recon
HMDB0000067,DHCR7,producing,Recon
HMDB0000217,AKR1C4,producing,Recon
HMDB0001231,AKR1C4,producing,Recon
HMDB0012455,AKR1C4,producing,Recon
HMDB0000217,AKR1B10,producing,Recon
HMDB0000217,SRD5A1,producing,Recon
HMDB0000217,SRD5A2,producing,Recon
HMDB0000217,SRD5A3,producing,Recon
HMDB0002961,SRD5A1,producing,Recon
HMDB0002961,SRD5A2,producing,Recon
HMDB0002961,SRD5A3,producing,Recon
HMDB0000899,AKR1D1,producing,Recon
HMDB0000217,AKR1C2,producing,Recon
HMDB0000031,AKR1C1,producing,Recon
HMDB0000031,AKR1C4,producing,Recon
HMDB0000031,AKR1C3,producing,Recon
HMDB0000031,AKR1C2,producing,Recon
HMDB0000217,TECRL,producing,Recon
HMDB0000217,TECR,producing,Recon
HMDB0000217,HSD17B12,producing,Recon
HMDB0006459,TECRL,producing,Recon
HMDB0006459,TECR,producing,Recon
HMDB0000217,SCD,producing,Recon
HMDB0000217,SCD5,producing,Recon
HMDB0006532,SCD,producing,Recon
HMDB0006532,SCD5,producing,Recon
HMDB0006521,SCD,producing,Recon
HMDB0006521,SCD5,producing,Recon
HMDB0000217,FADS6,producing,Recon
HMDB0001322,SCD,producing,Recon
HMDB0001322,SCD5,producing,Recon
HMDB0001322,FADS6,producing,Recon
HMDB0000217,FADS2,producing,Recon
HMDB0000217,FADS1,producing,Recon
HMDB0000217,FADS3,producing,Recon
HMDB0006368,FADS2,producing,Recon
HMDB0006368,FADS1,producing,Recon
HMDB0006368,FADS3,producing,Recon
HMDB0006523,FADS2,producing,Recon
HMDB0006523,FADS1,producing,Recon
HMDB0006523,FADS3,producing,Recon
HMDB0062220,TECRL,producing,Recon
HMDB0062220,TECR,producing,Recon
HMDB0006519,FADS2,producing,Recon
HMDB0006519,FADS1,producing,Recon
HMDB0006519,FADS3,producing,Recon
HMDB0060311,FADS2,producing,Recon
HMDB0060311,FADS1,producing,Recon
HMDB0060311,FADS3,producing,Recon
HMDB0001881,AKR1B10,producing,Recon
HMDB0002917,AKR1B1,producing,Recon
HMDB0002917,AKR1B10,producing,Recon
HMDB0001197,BLVRB,producing,Recon
HMDB0000217,CYP26B1,producing,Recon
HMDB0000217,DIO2,producing,Recon
HMDB0000217,DIO1,producing,Recon
HMDB0000217,HSD11B1,producing,Recon
HMDB0000217,DHDH,producing,Recon
HMDB0041809,AKR1C1,producing,Recon
HMDB0041809,AKR1C4,producing,Recon
HMDB0041809,CBR1,producing,Recon
HMDB0041809,HSD11B1,producing,Recon
HMDB0041809,CBR3,producing,Recon
HMDB0041809,AKR1C3,producing,Recon
HMDB0041809,AKR1C2,producing,Recon
HMDB0041809,DHDH,producing,Recon
HMDB0006458,GRHPR,producing,Recon
HMDB0001286,TM7SF2,producing,Recon
HMDB0001286,LBR,producing,Recon
HMDB0000217,FDFT1,producing,Recon
HMDB0000256,FDFT1,producing,Recon
HMDB0000061,AASDHPPT,producing,Recon
HMDB0000061,TPST2,producing,Recon
HMDB0000061,TPST1,producing,Recon
HMDB0000510,ALDH7A1,producing,Recon
HMDB0001487,ALDH7A1,producing,Recon
HMDB0000510,SLC25A21,producing,Recon
HMDB0000208,SLC25A21,producing,Recon
HMDB0000208,ABAT,producing,Recon
HMDB0002166,ABAT,producing,Recon
HMDB0000208,IDH3G,producing,Recon
HMDB0000208,IDH3B,producing,Recon
HMDB0000208,IDH3A,producing,Recon
HMDB0000225,SLC25A21,producing,Recon
HMDB0000208,SLC25A11,producing,Recon
HMDB0000156,SLC25A11,producing,Recon
HMDB0000208,SLC13A3,producing,Recon
HMDB0000208,SLC25A19,producing,Recon
HMDB0000125,SLC25A11,producing,Recon
HMDB0000208,SLC22A8,producing,Recon
HMDB0000118,SLC22A8,producing,Recon
HMDB0000208,PSAT1,producing,Recon
HMDB0000272,PSAT1,producing,Recon
HMDB0000661,SLC22A8,producing,Recon
HMDB0002057,TYMP,producing,Recon
HMDB0000262,TYMP,producing,Recon
HMDB0002057,PNP,producing,Recon
HMDB0002057,UPP2,producing,Recon
HMDB0000300,PNP,producing,Recon
HMDB0000300,UPP2,producing,Recon
HMDB0000034,PNP,producing,Recon
HMDB0000132,PNP,producing,Recon
HMDB0000157,PNP,producing,Recon
HMDB0001487,ALDH3A1,producing,Recon
HMDB0001487,ALDH3B2,producing,Recon
HMDB0001487,ALDH1A3,producing,Recon
HMDB0001487,ALDH3B1,producing,Recon
HMDB0001336,ALDH1A3,producing,Recon
HMDB0001487,ALDH1A1,producing,Recon
HMDB0001487,ALDH1A2,producing,Recon
HMDB0001487,ALDH9A1,producing,Recon
HMDB0000056,ALDH1A1,producing,Recon
HMDB0000056,ALDH1A2,producing,Recon
HMDB0001487,ALDH1L1,producing,Recon
HMDB0000663,ALDH3A1,producing,Recon
HMDB0000663,ALDH3B2,producing,Recon
HMDB0000663,ALDH1A3,producing,Recon
HMDB0000663,ALDH3B1,producing,Recon
HMDB0000663,ALDH1A1,producing,Recon
HMDB0000663,ALDH1A2,producing,Recon
HMDB0000663,ALDH9A1,producing,Recon
HMDB0000663,ALDH3A2,producing,Recon
HMDB0001311,ALDH3A1,producing,Recon
HMDB0001311,ALDH3B2,producing,Recon
HMDB0001311,ALDH1A3,producing,Recon
HMDB0001311,ALDH3B1,producing,Recon
HMDB0001311,ALDH1A1,producing,Recon
HMDB0001311,ALDH1A2,producing,Recon
HMDB0001311,ALDH7A1,producing,Recon
HMDB0001311,ALDH9A1,producing,Recon
HMDB0001311,ALDH3A2,producing,Recon
HMDB0001487,MAOB,producing,Recon
HMDB0001161,ALDH9A1,producing,Recon
HMDB0001487,DHFR,producing,Recon
HMDB0000121,DHFR,producing,Recon
HMDB0001487,PYCR1,producing,Recon
HMDB0001487,PYCR2,producing,Recon
HMDB0001487,ALDH1B1,producing,Recon
HMDB0001487,ALDH2,producing,Recon
HMDB0000202,ALDH1B1,producing,Recon
HMDB0000202,ALDH2,producing,Recon
HMDB0000202,ALDH7A1,producing,Recon
HMDB0000202,ALDH9A1,producing,Recon
HMDB0000202,ALDH3A2,producing,Recon
HMDB0000359,ALDH1B1,producing,Recon
HMDB0000359,ALDH2,producing,Recon
HMDB0000359,ALDH7A1,producing,Recon
HMDB0000359,ALDH9A1,producing,Recon
HMDB0000359,ALDH3A2,producing,Recon
HMDB0000763,ALDH1B1,producing,Recon
HMDB0000763,ALDH2,producing,Recon
HMDB0000763,ALDH7A1,producing,Recon
HMDB0000763,ALDH9A1,producing,Recon
HMDB0000763,ALDH3A2,producing,Recon
HMDB0006059,ALDH3A1,producing,Recon
HMDB0006059,ALDH9A1,producing,Recon
HMDB0001487,PRODH2,producing,Recon
HMDB0000115,ALDH3A1,producing,Recon
HMDB0000115,ALDH3B2,producing,Recon
HMDB0000115,ALDH1A3,producing,Recon
HMDB0000115,ALDH3B1,producing,Recon
HMDB0000115,ALDH1A1,producing,Recon
HMDB0000115,ALDH1A2,producing,Recon
HMDB0000115,ALDH7A1,producing,Recon
HMDB0000115,ALDH9A1,producing,Recon
HMDB0000115,ALDH3A2,producing,Recon
HMDB0000042,ALDH1A3,producing,Recon
HMDB0000042,ALDH1A1,producing,Recon
HMDB0000042,ALDH7A1,producing,Recon
HMDB0002329,LDHAL6B,producing,Recon
HMDB0002329,LDHC,producing,Recon
HMDB0002329,UEVLD,producing,Recon
HMDB0002329,LDHB,producing,Recon
HMDB0002329,LDHA,producing,Recon
HMDB0002329,LDHAL6A,producing,Recon
HMDB0002329,LDHD,producing,Recon
HMDB0000190,ALDH3A1,producing,Recon
HMDB0000190,ALDH3B2,producing,Recon
HMDB0000190,ALDH1A3,producing,Recon
HMDB0000190,ALDH3B1,producing,Recon
HMDB0000190,ALDH1A1,producing,Recon
HMDB0000190,ALDH1A2,producing,Recon
HMDB0000190,ALDH7A1,producing,Recon
HMDB0000190,ALDH9A1,producing,Recon
HMDB0000190,ALDH3A2,producing,Recon
HMDB0000139,ALDH1B1,producing,Recon
HMDB0000139,ALDH2,producing,Recon
HMDB0000139,ALDH7A1,producing,Recon
HMDB0000139,ALDH9A1,producing,Recon
HMDB0000139,ALDH3A2,producing,Recon
HMDB0001487,MTHFR,producing,Recon
HMDB0001533,MTHFR,producing,Recon
HMDB0001487,MTHFD2,producing,Recon
HMDB0001487,MTHFD2P1,producing,Recon
HMDB0001487,MTHFD2L,producing,Recon
HMDB0001354,MTHFD2P1,producing,Recon
HMDB0001354,MTHFD2L,producing,Recon
HMDB0000053,HSD3B1,producing,Recon
HMDB0000053,HSD3B2,producing,Recon
HMDB0000318,ADH6,producing,Recon
HMDB0000318,ADH4,producing,Recon
HMDB0000318,ADH1B,producing,Recon
HMDB0000318,ADH1A,producing,Recon
HMDB0000318,ADH7,producing,Recon
HMDB0000318,ADH1C,producing,Recon
HMDB0000318,ADH5,producing,Recon
HMDB0000318,ADHFE1,producing,Recon
HMDB0000902,AKR1C4,producing,Recon
HMDB0006893,AKR1C4,producing,Recon
HMDB0001457,AKR1C4,producing,Recon
HMDB0000902,SCD,producing,Recon
HMDB0000902,FADS2,producing,Recon
HMDB0006529,SCD,producing,Recon
HMDB0000902,FADS1,producing,Recon
HMDB0006243,FADS2,producing,Recon
HMDB0000902,LDHAL6B,producing,Recon
HMDB0000902,LDHC,producing,Recon
HMDB0000902,LDHB,producing,Recon
HMDB0000902,LDHA,producing,Recon
HMDB0000902,LDHAL6A,producing,Recon
HMDB0000902,LDHD,producing,Recon
HMDB0000902,AKR7A2,producing,Recon
